unit_id,article_title,article_content,source,date,location,labels,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,label
1924058090,Russian and Syrian strikes kill 58 civilians,"26 Jun 2016 Russian and Syrian strikes death toll has risen while SDF fighters make gains in Manbij. Russian military jets are seen at Hmeymim air base in Syria June 18 2016 (TRT World and Agencies) The death toll from Russian and Syrian strikes in the opposition-held city of Al Quriyah has risen to 82 people including 58 civilians the UK-based Syrian Observatory for Human Rights said on Sunday. ""Three Russian and Syrian regime air raids on the region of Al-Quriyah southeast of Deir Ezzor city killed 58 civilians"" the Syrian Observatory for Human Rights said. The rights group added that 24 other people were killed without specifying whether they were civilians or DAESH fighters. DAESH holds around 60 percent of Deir Ezzor city the capital of the province of the same name which is next to the jihadist-held Raqqa province. Government forces were also fighting rebels in northern neighbourhoods of the city in a bid to halt rocket fire on government-held districts. Elsewhere in Syria in Manbij US-backed Syrian Democratic Forces (SDF) overran a key road junction in the citys south after capturing nearby grain silos overnight. Manbij lies in the eastern plains of Aleppo province which has become a battleground between an array of competing armed groups including Al-Qaeda non-jihadist rebels and government forces as well as the SDF and DAESH. Members of Syrian Democratic Forces (SDF) attend the funeral of eight fellow fighters who died during an assault against the Islamic State (IS) group in the town of Manbij on June 24 2016. (AFP) The Raqa Revolutionaries Brigades - one of the Arab components of the Kurdish-dominated alliance - also said the SDF had seized the silos and pushed into the city. In 2014 DAESH took control of Manbij it was a key transit point for foreign fighters and funds as well as a trafficking hub for oil antiquities and other plundered goods. The SDF launched its offensive to take Manbij on May 31 driving across the Euphrates River from the east with military advice from some 200 US special forces troops. According to the Observatory DAESH has lost 463 fighters in the battle and the SDF has lost at least 89. A two-day freeze on fighting brokered by Moscow and Washington this month expired without renewal. Source TRTWorld and agencies Related News Thousands of Afghan migrants walk into Turkey for a better life Iraqs vote violations | The global gag rule | Slovenian elections Are Donald Trumps new abortion policies just? 37th Istanbul Film Festival Egon Schiele Cy Twombly | Episode | Showcase Category News China Russia warn US of consequences over sanctions Pakistans Nawaz Sharif is out of jail. But how did he end up there? Death toll climbs to 22 in Philippine monsoon landslide China can withstand the US-imposed trade war experts say A picture is worth a thousand words. Follow us on Instagram. FOLLOW TRTWORLD Dont miss out on the Latest News We wont spam you and we respect your privacy. SUBSCRIBE TRT World on Youtube Subscribe to our Youtube channel for all latest in-depth on the ground reporting from around the world. Subscribe TRT World on Facebook Like Follow Follow Copyright ïÅ 2018 TRT World. TRT World Watch Live TV Schedule Where to Watch Connect with TRT World iOS Android Youtube Satellite Coverage Partner Hotels Corporate About TRT World Careers Press Releases Documentary Contact Us Legal Terms of Use Privacy Policy Cookie Policy",trt,6/26/2016,deir ezzor,1,,,,,1
1965495388,Kurdish SDF Troops Kill 13 Daesh Militants Near Syrias Town of Al Tabqah,Kurdish SDF Troops Kill 13 Daesh Militants Near Syrias Town of Al Tabqah REUTERS Rodi Said Middle East 0041 06.04.2017Get short URL 185 The Kurdish-led Syrian Democratic Forces killed 13 jihadists of Daesh terrorist group in clashes near the Daesh-controlled town of Al Tabqah local media reported. REUTERS Rodi Said SDF Media Team Member Among Journalists Injured in Tabqa Operation MOSCOW (Sputnik) The Al-Masdar news outlet reported on Wednesday that the terrorists were killed while trying to attack the positions of the SDF surrounding the town of Safsafah near Al Tabqah. The battle for Al Tabqah is part of the SDF offensive aimed at liberation of the Daesh-occupied city of Raqqa which is considered to be the capital of the so-called caliphate. In March SDF military commander Nasser Haj Mansour told Sputnik that the Kurdish-led units had surrounded the strategically important Al Tabqah located some 25 miles west of Raqqa. ... 85 Related Daesh Commander Killed by SDF Near al-Tabqah Town in Northern Syria SDF Temporarily Halts Advance on Syrias Raqqa to Allow Repairs at Tabqa Dam SDF Units Liberate Airport Near Syrian Tabqa From Daesh on Way to Raqqa Syrias Biggest Dam Partially Collapses Due to SDF-Daesh Fight Near Raqqa Tags Daesh Syrian Democratic Forces (SDF) Syria Community standardsDiscussion Comment via FacebookComment via Sputnik News,sputnik,4/6/2017,raqqa,1,,,,,1
1965511221,Turkish Bombardment Kills 20 Civilians in Syria,"28-08-2016 Turkish Bombardment Kills 20 Civilians in Syria. Turkish shelling and air strikes killed at least 20 civilians in Syria on Sunday the fifth day of an incursion allegedly against the Takfiri ISIL group. Turkish shelling and air strikes killed at least 20 civilians in Syria on Sunday the fifth day of an incursion allegedly against the Takfiri ISIL group. ""At least 20 civilians were killed and 50 others wounded by Turkish artillery fire and air strikes on Sunday morning at Jeb el-Kussa"" a village south of Jarabulus said Rami Abdel Rahman of the Syrian Observatory for Human Rights. It comes after Turkey on Saturday suffered its first fatality since launching operation ""Euphrates Shield"" in Syria blaming Kurdish militia in a fight for control of the border region. The Britain-based Observatory said the bombardment targeted an area south of the former ISIL group stronghold of Jarabulus which Turkish-led forces captured on the first day of the incursion. Jeb el-Kussa is located 14 kilometers (almost nine miles) south of Jarabulus and is controlled by fighters from the area backed by Kurdish forces. Some of the fighters were killed in Sundays shelling and air strikes but the number was not yet clear said the Observatory a Britain-based monitor with a network of sources on the ground. On Saturday clashes erupted for the first time between Turkish forces backed by tanks and pro-Kurdish fighters in the town of Al-Amarneh also south of Jarabulus.",manar,8/28/2016,aleppo,1,,,,,1
1923102965,Deadly twin bombings hit Damascus police station,"Date of publication 3 October 2017 The Islamic State group claims the double suicide bomb attack that hit a police station in Damascus on Monday killing at least 17 people. Tags Suicide bomb Syria Damascus Islamic State rebels police station A double suicide bomb attack hit a police station in Syrias capital Damascus on Monday state media said with a monitor saying at least 17 people were killed. The Syrian interior ministry said on Monday that the attack involved two suicide bombers one of whom managed to penetrate the police station in the southern district of Midan and reach the first floor before his explosives detonated. A monitor reported a third explosion involved a car bomb outside the police station. The Syrian Observatory for Human Rights a Britain-based monitoring group said at least 17 people were killed in the attack among them 13 police officers. Interior Minister Mohammed Shaar told reporters that one of the attackers had managed to enter the police station and reach the first floor of the building. State television showed images of damage from inside the building with a black police uniform shirt covered in dust lying in the rubble of partially collapsed walls. Manal a 28-year-old teacher living in Midan said she heard at least two blasts on Monday afternoon. ""I was coming back from work when I heard the sound of an explosion it was around 230 pm I didnt know what it was and then there was another explosion a few minutes later and buildings shook"" she told AFP. ""Afterwards I heard gunfire which usually happens to get people to move out of the way and clear the road so ambulances can get through to retrieve the injured"" she added. IS claims attack The Islamic State [IS] group on Tuesday claimed the attack in a statement circulated on its social media accounts. The group said three of its fighters armed with guns grenades and explosives were involved in the attack in the southern neighbourhood of Midan on Monday. Damascus has also been rocked by occasional bomb blasts throughout the Syrian conflict including previous attacks on Midan a middle-class residential and shopping district. In December 2016 three police officers were wounded when a seven-year-old girl walked into the neighbourhoods police station wearing an explosive belt that was remotely detonated. Rebel groups have been gradually expelled from territory in the capital they once held though they maintain a presence in a handful of positions including the Jobar neighbourhood. They also hold territory in the Eastern Ghouta region outside the capital and have regularly launched rockets into the city. The Syrian conflict began when the Baath regime in power since 1963 and led by President Bashar al-Assad responded with military force to peaceful protests demanding democratic reforms during the Arab Spring wave of uprisings triggering an armed rebellion fuelled by mass defections from the Syrian army. According to independent monitors hundreds of thousands of civilians have been killed in the war mostly by the regime and its powerful allies and millions have been displaced both inside and outside of Syria. The brutal tactics pursued mainly by the regime which have included the use of chemical weapons sieges mass executions and torture against civilians have led to war crimes investigations. Agencies contributed to this report Read Also",alaraby,10/1/2017,damascus,1,,,,,1
1923848278,Syrian army says rebel bombardment of Aleppo killed 84 in three days,Syrian army says rebel bombardment of Aleppo killed 84 in three days Reuters Monday 31 Oct 2016 Syrias army said in a statement on Monday that the Nusra Front and what it called other terrorist groups had killed 84 people mostly women and children in Aleppo during the past three days in a bombardment that included chemical weapons and rocket fire. The Nusra Front broke allegiance with al Qaeda and changed its name to Jabhat Fateh al-Sham in July and is one of the main rebel groups taking part in an offensive against government-held western Aleppo that began on Friday.,ahram,10/12/2016,aleppo,1,,,,,1
1923848288,Blast at Syria-Turkey border kills 20 rebels Monitor,Blast at Syria-Turkey border kills 20 rebels Monitor AFP Thursday 6 Oct 2016 At least 20 Syrian rebels were killed in a blast at a border crossing with Turkey on Thursday the Syrian Observatory for Human Rights said. The Britain-based monitoring group said it was unclear what caused the blast at the Atme crossing between Turkey and the northern Syrian province of Idlib adding that around 20 people had also been wounded.,ahram,10/6/2016,idlib,1,,,,,1
1919191761,Regime air strikes kill 22 in Syrias rebel-held region,"3 Apr 2017 Syrian civil defence volunteers and relatives try to identify bodies of the victims. (TRT World and Agencies) Air strikes by Syrian regime on a rebel-held region near Damascus killed at least 22 civilians on Monday the Syrian Observatory for Human Rights said. The highest toll was in Douma the largest town in the Eastern Ghouta region where raids killed 16 civilians including at least one child and wounded 22 it said. A witness at the town hospital said he saw many wounded people their faces bloodied. All the facilitys beds were occupied by men women and children. Five more civilians were killed in the town of Sabqa and one in the town of Harasta both also in Eastern Ghouta the Observatory said. Devastating regime siege The Eastern Ghouta region is adjacent to the capitals eastern neighbourhood of Jobar which is divided between regime and rebel control. Last month the armed opposition launched a surprise assault against regime forces from Jobar but was repelled after a week of fighting. Eastern Ghouta has been under a devastating regime siege since 2012 and is targeted regularly by air strikes and artillery. It is the last remaining opposition stronghold near Damascus where a string of local ""reconciliation deals"" have seen villages and towns brought back under the control of regime leader Bashar Al Assad. The regime is fighting to push rebels out of five neighbourhoods in Damascus. The rebels control almost all of Qabun and Tishreen in the northeast as well as half of Jobar in the east. They are also present in Barzeh in the north and Tadamun in the south but the neighbourhoods are covered by a truce with the regime. Source TRTWorld and agencies",trt,4/3/2017,damascus,1,,,,,1
1923102962,Airstrikes kill 28 civilians in Syria safe zone monitor,Date of publication 30 September 2017 Four children are among the 28 dead in overnight airstrikes on the town of Armanaz in Idlib province purportedly carried out by Syrian regime or Russian jets. Tags Syria Russia Idlib safe zone Turkey Assad SOHR At least 28 civilians were killed in airstrikes on northwestern Syria despite a planned safe zone. Four children were among the dead in the overnight strikes on the town of Armanaz in Idlib province near the Turkish border the Syrian Observatory for Human Rights said. The Britain-based watchdog had earlier reported 12 dead in the strikes on the town in Harem district around 20 kilometres northwest of the provincial capital Idlib. Entire apartment blocks had been flattened by the bombardment an AFP correspondent said. The Observatory said it could not immediately determine whether the strikes had been carried out by jets of the Syrian regime or its ally Russia. But they are the latest in an intensifying air campaign carried out by the two governments against jihadist fighters who control most of the province and are not party to a safe zone deal brokered by Russia Turkey and Iran. The surge in bombing raids has forced hospitals in the province to close medical charity Doctors Without Borders (MSF) said on Friday. They were triggered by an offensive by jihadist fighters led by al-Qaedas former Syria affiliate launched against regime-held villages in neighbouring Hama province on September 19. The jihadists control nearly all of Idlib province after driving out Islamist former allies earlier this year. Russian President Vladimir Putin and Turkish counterpart Recep Tayyip Erdogan agreed on Thursday to step up efforts to establish a safe zone in Idlib as part of a wider agreement struck in May. Three other safe zones have already been set up - in Eastern Ghouta near Damascus parts of the south and some areas of the central province of Homs. But in some of those areas too the fighting has continued. Shelling by the army killed at least 21 civilians in Eastern Ghouta on Saturday more than half of them children the Observatory said. The de-escalation agreement excludes both the Islamic State group and Hayat Tahrir al-Sham the alliance dominated by al-Qaedas former Syrian affiliate. The Islamic State group is under attack in its remaining strongholds in eastern Syria by both Russian-backed government forces and US-backed fighters. On Thursday it mounted a counterattack against government forces along their supply lines through the desert to the eastern city of Deir Ezzor. At least 128 troops and militia were killed on Thursday and Friday as the army battled to restore control the Observatory said. State media have reported the IS counterattack but have made no mention of the armys losses. Read Also,alaraby,9/30/2017,idlib,1,,,,,1
1923102958,Dozens of Syrian regime air raids on rebel-held Aleppo,"Date of publication 5 June 2016 Air strikes by Syrian regime war planes in Aleppo on Sunday have killed around 32 civilians in a rebel-held district a human rights monitor said. Tags Aleppo Syria human rights barrel bombs Syria war air raids Dozens of Syrian regime air strikes on Aleppo killed at least 16 civilians on Sunday a monitor said with barrel bombs causing huge damage to one rebel-held district. Local activists put the death toll higher saying that around 32 have been killed. The crude unguided explosive devices hit the Qaterji neighbourhood where an AFP photographer saw a street strewn with rubble as residents ran for safety while a rescuer rushed a bloodied child into an ambulance. The Syrian Observatory for Human Rights said nine civilians were killed in Qaterji and two others - including a child - died in the Mayssar neighbourhood of the northern city. Another five civilians were killed in two other districts and on the citys outskirts. In Qaterji a man stood in the middle of a road surrounded by debris and shouting angrily ""There are only civilians here there are no rebels!"" Further down the street two women and two children scrambled for safety past the mangled iron shutters of shops and buildings badly damaged by the barrel bomb the AFP photographer said. The rescuer his hair covered in white dust carried a child with a blood-covered face to an ambulance in which another wounded child already lay. A truce agreed by Russia and the United States in February has been violated nearly continuously around Aleppo where the regime and rebel groups have fought for control since 2012. Around 200000 people lived in rebel-held eastern parts of Aleppo and the only route out of those areas has been cut following fierce fighting that erupted on Thursday. More than 300 civilians have been killed in Aleppo since April. Analysts estimate that around 400000 people have been killed and millions displaced since Syrias war started in 2011 with the brutal repression of anti-government protests. Read Also",alaraby,6/5/2016,aleppo,1,,,,,1
1923848169,Coalition raids kill 21 civilians in IS stronghold in Syria Monitor,Coalition raids kill 21 civilians in IS stronghold in Syria Monitor Air strikes by the US-led coalition killed at least 21 civilians in and around a stronghold of the Islamic State group in northern Syria on Monday a monitor said. At least 15 civilians were killed in raids in a northern district of Manbij while six others were killed in a village near the city according to the Syrian Observatory for Human Rights. The militant bastion has faced a more than month-long US-backed offensive by Kurdish and Arab fighters that has caused thousands of civilians to flee.,ahram,7/18/2016,aleppo,1,,,,,1
1962495698,Twin Bomb Attacks Kill 50 Injure Dozens in Syrias Homs Province,Sun Feb 21 2016 Twin Bomb Attacks Kill 50 Injure Dozens in Syrias Homs Province. At least 50 people have lost their lives and 100 others sustained injuries in twin bomb attacks targeting a residential neighborhood in Syrias western city of Homs. Security officials speaking on condition of anonymity said two vehicles laden with explosives went off within less than a minute of each other at a traffic light at al-Siteen Street in al-Zahraa district of the city located 162 kilometers (101 miles) north of the capital Damascus on Sunday morning. A report by the so-called Syrian Observatory for Human Rights says the toll could rise further because of the high number of people seriously wounded in the attacks. No group has claimed responsibility for the act of violence so far but such terrorist attacks are usually carried out by the Takfiri militant groups active in the area. In a similar incident last December more than 30 people were killed and 90 others wounded in two bomb explosions that rocked al-Zahraa neighborhood of Homs. The December attack came after foreign-backed militants began evacuating the last district they were controlling in the city under a deal with Damascus. The new fatal bombings come in the wake of significant army gains against Takfiri terror groups on several fronts particularly the northwestern province of Aleppo near the Turkish border. The foreign-sponsored conflict in Syria which flared in March 2011 has claimed the lives of some 470000 people and left 1.9 million injured according to the Syrian Center for Policy Research. Moreover 6.36 million people have been displaced internally and more than four million others have fled the country since the beginning of the conflict. That accounts for 45 percent of the countrys population which has shrunk by 21 percent. Syria accuses Saudi Arabia Turkey and Qatar of funding and arming terrorist groups operating inside the country including Daesh; Press TV reported. SSH 11,alalam,2/16/2016,homs,1,,,,,1
1923848163,Syria regime bombing kills 16 in rebel-held Aleppo Monitor,Wednesday 27 Jul 2016 Syria regime bombing kills 16 in rebel-held Aleppo Monitor AFP Syrian government air strikes and artillery fire killed at least 16 civilians on Wednesday in rebel-held neighbourhoods in the east of Aleppo city a monitor said. The Britain-based Syrian Observatory for Human Rights said that the toll could rise because people were still trapped under the rubble.,ahram,7/27/2016,aleppo,1,,,,,1
1965511108,Syrian Army Kills 40 al-Nusra Front Members in Damascus Ambush,"02-09-2013 Syrian Army Kills 40 al-Nusra Front Members in Damascus Ambush. Syrian army managed to claim on Monday most of al-Nusra Front group members during an ambush while trying to sneak to the East Ghota in Damascus countryside. Syrian army managed to claim on Monday most of al-Nusra Front group members during an ambush while trying to sneak to the East Ghota in Damascus countryside. The national military units were able to kill about 40 militants of al-Qaeda-linked al-Nusra Front terrorist organization and the so-called free Syrian army in the area of Rahibeh in rural Damascus according to the opposition ""Cham"" TV network. ""Armed opponents from al-Nusra Front and the free army ambushed the Syrian army in this region after it had been agreed between them and the Reconciliation Commission to hand over their weapons to the Syrian authorities and end the rebellion"" the TV network said. ""The opponents exploited this agreement and attacked the Syrian army barriers in Rahibeh in an attempt to occupy it fully which led to get involved in a battle against the army which claimed several persons during the clashes dubbed as violent."" ""Artillery and aircraft projectiles were used in the battle and left nearly 40 militants killed"" according to the opposition story. Moreover the Syrian army was able Monday to give a heavy blow to the so-called Islam Brigade in rural Damascus killing one of its commanders Qasim Halabouni in Qalamun region of Damascus countryside. The opposition coordinators have confirmed on their Facebook pages including the page ""Information Office of the Bab Saba neighborhood"" the killing of Qasim Halabouni (Abu Mohammad) operations chief of al-Zubair bin Awam phalanges in Duma in rural Damascus during clashes with the Syrian forces. Syria was hit by a violent unrest since mid-March 2011 where the Syrian government accuses foreign actors of orchestrating the conflict by supporting the militant opposition groups with arms and money.",manar,9/2/2013,damascus,1,,,,,1
1965511203,Two Killed Three Injured in Terrorist Attack in Aleppo City,04-04-2016 Two Killed Three Injured in Terrorist Attack in Aleppo City. Two civilians were killed on Monday as terrorists breached the cessation of hostilities agreement by targeting New Aleppo area in Aleppo city with a number of rocket shells. Two civilians were killed on Monday as terrorists breached the cessation of hostilities agreement by targeting New Aleppo area in Aleppo city with a number of rocket shells. A source at Aleppo province told SANAs correspondent that terrorists fired a number of shells from areas west of the city with the shells landing in Manyan market in New Aleppo area claiming two lives and injuring three people. The source added that the attack also caused considerable material damage to a number of shops and two parked cars.,manar,4/4/2016,aleppo,1,,,,,1
1918150028,Six Killed in Aleppo Bombing as Evacuation of 4 Syrian Towns Resumes ,Posted on April 19 2017 by Asharq Al-Awsat English Six Killed in Aleppo Bombing as Evacuation of 4 Syrian Towns Resumes Six people were killed and dozens others wounded in a blast that rocked the northern Syrian city of Aleppo at a time when a complex evacuation deal was being carried out a few kilometers away in Rashidin a southwestern suburb of the city. Syrian state TV said an explosive device went off in the northern city of Aleppo killing six people and wounding 30 others. It did not provide further details on Wednesdays blast in the regime-held Salaheddin neighborhood. Opposition media groups including Aleppo Today said the explosion occurred near a mosque during the funeral of a regime fighter. Aleppo was divided between regime and rebel-held districts for years but regime forces managed to drive rebels from the city in December with a Russian-backed offensive. Some contested areas remain. Meanwhile the widely criticized evacuation of thousands of Syrians from four besieged areas resumed Wednesday state media and activists said days after a bombing killed more than 120 evacuees and delayed the population transfer. The Central Military Media said 3000 residents of two pro-regime villages Foua and Kafarya left Wednesday in 45 buses bound for regime-controlled Aleppo. Another 11 buses carrying some 500 people including opposition fighters left Madaya and Zabadani near Damascus heading toward the northern rebel-held Idlib province. The opposition-run Syrian Observatory for Human Rights also reported the transfer which it said includes 800 armed men from both the rebels and regime. Some 160 mostly gunmen had remained in Zabadani. The process has resumed with 3000 people leaving Foua and Kafraya at dawn and nearly 300 leaving Zabadani and two other rebel-held areas the head of the Britain-based monitoring group Rami Abdel Rahman told AFP. Security was tightened up for Wednesdays departures. Several dozen armed rebel fighters stood guard over the marshalling area where the buses were parked. The AFP correspondent said all other vehicles were carefully searched. After repeated delays the first phase of the deal began on Friday. Some 30 hours after the first two batches reached exchange points a massive explosion struck near buses carrying evacuees from the pro-regime areas killing more than 120 mostly women and children. Many of the rebel fighters who guarded the buses were also killed. No one claimed responsibility for the attack which the regime blamed on the rebels. The transfer deal is not overseen by the United Nations. Critics say the string of evacuations which could see some 30000 people moved across battle lines over the next 60 days rewards siege tactics and amounts to forced displacement along political and sectarian lines. All four areas have been under siege for years their fate linked through a series of reciprocal agreements that the UN says have hindered aid deliveries. Asharq Al-Awsat English Asharq Al-Awsat is the worlds premier pan-Arab daily newspaper printed simultaneously each day on four continents in 14 cities. Launched in London in 1978 Asharq Al-Awsat has established itself as the decisive publication on pan-Arab and international affairs offering its readers in-depth analysis and exclusive editorials as well as the most comprehensive coverage of the entire Arab world.,asharqalawsat,4/19/2017,aleppo,1,,,,,1
1926479084,Seven people killed scores injured in terrorist attacks in Aleppo and Damascus,28 November 2016 SANA Seven people were killed and 72 others were injured on Monday due to terrorist rocket attacks on the neighborhoods of New Aleppo Bab al-Faraj al-Ismailiya al-Furqan Maisaloun and al-Jabiryieh in Aleppo city. A source at Aleppo Police Command told SANAs correspondent that terrorists located in the eastern neighborhoods of Aleppo fired a number of rocket shells at residential neighborhoods in the city claiming the life of a woman and injuring 19 in the neighborhoods of Bab al-Faraj al-Ismailiya and injuring 3 in al-Furqan neighborhood. Earlier today the source said that terrorists fired rocket shells at New Aleppo neighborhood killing 2 people injuring 7 others and causing material damage to houses and properties. Later in the evening SANA reporter said that 4 people were killed including 3 children and 43 others were injured in rocket shells fired by the terrorist organizations on the neighborhoods of Maisaloun and al-Jabiryieh in Aleppo City Meanwhile in Damascus city one person was injured by explosive rounds fired by terrorists from Jaish al-Islam on al-Mazraa neighborhood. A source at Damascus Police Command told SANAs correspondent that terrorists located in the Eastern Ghouta area in Damascus Countryside fired explosive rounds at the residential neighborhood of al-Mazraa injuring one person.,sana,11/28/2016,aleppo,1,,,,,1
1924058166,23 terrorists killed in N. Syria after Turkish artillery coalition jets pound Daesh targets - Daily Sabah,Published June 20 2016 At least 23 DAESH members were killed Sunday in northern Syria in a Turkish Armed Forces (TSK) and U.S.-led coalition operation security sources said. Turkish artillery and coalition jets hit 33 weapons emplacements including Katyusha rockets which were reportedly preparing to attack Turkey security sources said on Monday on the condition of anonymity due to restrictions on speaking with the media. During Sundays operation 23 DAESH terrorists were killed and three buildings one defensive position and an anti-tank rocket launcher were destroyed in northern Syria the sources said. The southeastern province of Kilis has faced a spate of cross-border rocket attacks from DAESH in recent months. Kilis has been under indiscriminate rocket attacks from neighboring Syria since mid-January. Twenty people in Kilis have been killed and almost 70 others wounded by rockets that fell in the city. Syrian Arab forces have also taken territory formerly held by DAESH in a bid to capture a strategic hub linking the terrorist group with the Turkish border. The Peoples Protection Units- (YPG) dominated Syrian Democratic Forces (SDF) have seized 3 kilometers of territory to the northeast of the northern city of Manbij plus 6 kilometers to the south the Pentagon said on June 9. Recognizing DAESH as a terrorist organization on Oct. 10 2013 in an official declaration Turkey continues to fight DAESH both with military precautions along the Syrian border and with extensive investigations in the country to cut off supply and recruitment routes.,dailysabah,6/15/2016,aleppo,1,,,,,1
1926478976,One person killed 16 others injured in terrorists rocket attacks in Aleppo,28 September 2016 One person killed 16 others injured in terrorists rocket attacks in Aleppo. SANA-One civilian was killed while 16 others were injured in terrorist rocket attacks on many neighborhoods in Aleppo city. A source at Aleppo Police Command said that one person was killed and 16 others were injured in terrorists rocket shells hitting al- Aziziyeh and al-Sayyed Ali Moghambo and Zaharaa neighborhoods in Aleppo city on Wednesday. The source added that the terrorist organizations fired rocket shells on many neighborhoods claiming the life of a person and injuring 16 others in addition to causing material damage to the citizens houses and to public and private properties. H. Zain H. Said,sana,9/28/2016,aleppo,1,,,,,1
1924058148,US-led coalition airstrike kills 18 partner forces Pentagon says,"Published April 13 2017 An air strike on Tuesday by a U.S.-led coalition fighting Daesh mistakenly killed 18 members of the Syrian Democratic Forces south of the city of Tabqa Syria the Pentagon said on Thursday. ""The strike was requested by the partnered forces who had identified the target location as an ISIS fighting position"" it said in a statement referring to the Daesh terror group by an acronym. ""The target location was actually a forward Syrian Democratic Forces fighting position."" Meanwhilee the U.S.-led coalition previously denied an Assad army report it had carried out an air strike that had hit poison gas supplies belonging to Daesh and caused the deaths of hundreds of people. ""The Coalition conducted no strikes in that area at that time. The Syrian claim is incorrect and likely intentional misinformation"" U.S. Air Force Colonel John Dorrian a colaition spokesman told Reuters by email. The army of the Assad regime said Thursday that an air strike late on Wednesday by the U.S.-led coalition hit poison gas supplies belonging to the Daesh terror group releasing a toxic substance that killed ""hundreds including many civilians."" The incident in the eastern Deir al-Zor province proved that Daesh and al Qaeda-linked terrorists ""possess chemical weapons"" a statement by the army flashed on Thursday by Syrian state TV said. The United States launched cruise missiles at a Syrian air base last week in response to a deadly poison gas attack in the west of the country that Washington blamed on Bashar al-Assads regime. Syria and its ally Russia deny Damascus carried out any such chemical attack. Moscow has said the poison gas in that incident last week in Idlib province belonged to rebels. The U.S. strike on the Syrian air base was the first time Washington has deliberately and directly targeted the Syrian government. It is separately waging an air campaign against Daesh in eastern Syria.",dailysabah,4/6/2017,raqqa,1,,,,,1
1926479032,Russian Aerospace Forces destroy ISIS oil refining stations kill 77 terrorists during past week,1 February 2016 Russian Aerospace Forces destroy ISIS oil refining stations kill 77 terrorists during past week. The Russian Aerospace Forces in cooperation with Syrian army air forces carried out 468 sorties targeting 1354 terrorist targets in the Syrian provinces of Aleppo Raqqa Lattakia Homs Hama and Deir Ezzor during the past week a military source told SANA. The source said the sorties resulted in killing 17 terrorists in Kanasba in Lattakia countryside who had been crossing the borders from Turkey destroying ammo and fuel depots in Aleppo countryside in addition to destroying 17 vehicles and killing more than 50 terrorists in Daraa countryside. The sorties also destroyed two machinegun-equipped vehicles and killed 10 ISIS members in al-Qadahat valley in Homs countryside destroying 8 artillery pieces and a truck with a trailer filled with explosives in Hama countryside the source added. The source said that the Russian airstrikes destroyed 23 terrorist targets in Deir Ezzor province as well as oil refining stations for ISIS in Raqqa countryside. Since the beginning of their operations in Syria on September 30th 2015 the Russian Aerospace Forces have destroyed more than 2000 oil tankers and dozens of refining stations used by ISIS in Syria. Hazem Sabbagh,sana,2/1/2016,daraa,1,,,,,1
1965495350,US-Led Coalition Airstrike Kills Over 100 Civilians in Manbij,19.07.2016(updated 1457 19.07.2016) Get short URL 2440 Over 100 Syrian civilians have been killed in US-led coalition airstrikes against Daesh terrorist group near the city of Manbij in the Aleppo governorate a local source told Sputnik on Tuesday. DAMASCUS (Sputnik) The strike was carried out on Tuesday morning with women and children among the victims the source said. REUTERS Rodi Said Anti-Daesh Forces Get the Better of Terrorists in Battle for Manbij The US-led coalition of more than 60 nations has been carrying out airstrikes against the Daesh in Syria and Iraq since the summer of 2014. Manbij located between Daeshs de facto capital of Raqqa and the Syrian-Turkish border is a strategically important area for the terrorist group. Syria has been mired in civil war since 2011 with government forces loyal to Syrian President Bashar Assad fighting numerous opposition factions and extremist groups. The Islamic State terrorist group also known as Daesh in Arabic is outlawed in the United States Russia and many other nations. ... 440 Related US-Led Coalition Destroys 22 Daesh Positions Near Syrias Manbij - CENTCOM Syrian Arab Coalition Moves Toward Center of Manbij Occupied by Daesh US-Led Coalition Destroys 18 Daesh Positions Near Syrias Manbij Tags airstrikes US-led coalition civilian casualties Syrian crisis Manbij Syria United States Aleppo Community standardsDiscussion Comment via FacebookComment via Sputnik News,sputnik,7/19/2016,aleppo,1,,,,,1
1926478963,title: ISIL Kills over 50 in Central Syria Attack,May 18 2017 ISIL Kills over 50 in Central Syria Attack. ISIL terrorist group killed more than 50 people in an attack on two villages in central Syrias Hama province on Thursday a monitor said. The Britain-based opposing Syrian Observatory said the attack on two villages killed 15 civilians and 27 popular fighters with another 10 bodies yet to be identified as fighters or local residents. ISIL also lost 15 militants in the attack the monitor said.,manar,5/18/2017,hama,1,,,,,1
